UPRN,YearMonth,CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_CURRENT,Estimated Energy_DOM_rf (kwh/m2)
48020351.0,2022-11,60,356,208.0503348096348
100031692.0,2022-11,47,279,309.1560525308026
100066012.0,2022-11,46,270,173.41162821067826
121041942.0,2022-11,17,100,313.50531554556557
200115490.0,2022-11,39,219,248.88181046176047
200226676.0,2022-11,38,216,363.83255656565643
217019922.0,2022-11,25,143,232.0209310966811
217030864.0,2022-11,62,368,281.0269947330447
217060732.0,2022-11,29,165,191.91505331890335
217067748.0,2022-11,75,424,354.2434568764569
217080807.0,2022-11,44,252,359.44946819846814
5300067101.0,2022-11,34,196,232.80029603729602
5300095622.0,2022-11,35,200,178.87184084249083
5870049596.0,2022-11,29,165,235.0015403069153
10001266652.0,2022-11,39,233,561.9009808469309
10008226180.0,2022-11,33,189,240.46014826839829
10009142793.0,2022-11,25,148,285.5055166222666
10010197726.0,2022-11,21,119,284.9453959040959
10013529218.0,2022-11,17,99,295.9362178876679
10014035882.0,2022-11,47,267,113.2786555888556
10024419463.0,2022-11,32,191,321.09821904206905
10033564882.0,2022-11,67,397,341.9054835719835
10033578067.0,2022-11,42,250,352.1925821733823
10034916202.0,2022-11,26,151,332.36472125652136
10090798169.0,2022-11,22,127,205.56709083694082
100020453315.0,2022-11,51,302,191.17378472638467
100021188048.0,2022-11,40,226,234.4800363081363
100021214296.0,2022-11,45,258,296.9484983349983
100021570033.0,2022-11,41,232,326.4438500610501
100021785098.0,2022-11,90,533,274.51192166722166
100021806860.0,2022-11,32,181,186.29405335220324
100021901431.0,2022-11,65,368,260.3219067932068
100021913943.0,2022-11,40,227,366.3089647907648
100022020623.0,2022-11,28,159,118.07726569541566
100022719035.0,2022-11,61,354,121.03971938388415
100022807825.0,2022-11,33,190,256.2972746753247
100022808224.0,2022-11,60,352,192.2569755300255
100022896955.0,2022-11,42,251,102.41238204573196
100023351169.0,2022-11,33,188,293.96689734154734
100023433956.0,2022-11,27,153,179.8073918248419
100023439934.0,2022-11,22,128,284.0492054112554
200001642811.0,2022-11,54,307,121.79676636141616
200003357513.0,2022-11,39,224,151.6347086025086
200003464956.0,2022-11,37,209,305.9397534798535
5023860.0,2022-12,39,221,193.72845245865244
6177883.0,2022-12,97,576,114.88301738816742
12000380.0,2022-12,49,291,285.3277727994228
12117503.0,2022-12,40,229,256.52050505050505
34146579.0,2022-12,48,272,221.64532767787767
34155246.0,2022-12,29,163,246.60656984126985
46031120.0,2022-12,45,257,483.1653600011102
46031130.0,2022-12,37,210,172.50413365523366
46056296.0,2022-12,39,219,190.51218519258518
46082097.0,2022-12,39,231,239.21207888222887
121002011.0,2022-12,32,181,390.1368110223109
121038056.0,2022-12,39,224,214.46407241647245
207033884.0,2022-12,33,189,173.4865177711178
207202261.0,2022-12,55,324,240.4793125929626
217024864.0,2022-12,57,325,268.87753747363746
5300007129.0,2022-12,24,134,339.78786875901886
5300080251.0,2022-12,40,229,320.3715460983461
5870005039.0,2022-12,63,356,214.7814664946165
10010203684.0,2022-12,59,333,183.68201197691195
10010439105.0,2022-12,38,218,138.38840786990784
10090757299.0,2022-12,21,117,258.85968313908313
10093416966.0,2022-12,32,181,186.18224922854927
100020660880.0,2022-12,47,268,194.77801969696972
100020960391.0,2022-12,57,322,270.75129005439004
100021214108.0,2022-12,31,173,294.6814623765124
100021256867.0,2022-12,111,659,198.90316367521368
100021563381.0,2022-12,37,207,361.43061249306265
100022692561.0,2022-12,21,118,276.4306175935176
100022709395.0,2022-12,73,434,240.45641836219338
100022722701.0,2022-12,45,258,273.1648840548341
200000515554.0,2022-12,36,202,296.58496291486284
200003361503.0,2022-12,25,142,261.2555391774892
200003412612.0,2022-12,56,333,204.1836885447885
5025152.0,2023-01,62,367,236.71836944721946
5030032.0,2023-01,29,163,171.09608939393942
5042649.0,2023-01,30,171,257.0117603341103
5098764.0,2023-01,49,276,150.13012438672445
5136802.0,2023-01,35,199,376.3839499389499
6061998.0,2023-01,29,166,167.3603589133089
6165295.0,2023-01,20,111,162.75148160173165
6182511.0,2023-01,18,104,190.85446212121212
6182594.0,2023-01,14,82,195.4323892496392
12053961.0,2023-01,51,289,239.72392260517262
12106219.0,2023-01,36,205,328.5389852480853
12139966.0,2023-01,43,245,264.9823153124653
46052207.0,2023-01,36,204,247.4407114996115
46071643.0,2023-01,51,291,106.90562734487736
48100715.0,2023-01,52,307,237.59387225829724
200051615.0,2023-01,36,202,198.33174307359306
200059224.0,2023-01,44,249,444.0655417970919
202112969.0,2023-01,57,322,163.76756145521134
207141198.0,2023-01,39,223,216.99009076479075
217035944.0,2023-01,43,245,236.10529855699855
217043975.0,2023-01,44,248,428.7761659729159
217045412.0,2023-01,25,140,276.2572493506493
5300068255.0,2023-01,43,245,277.8007166056166
5300098523.0,2023-01,25,143,377.5565435897435
5870080798.0,2023-01,49,275,286.37803739332566
10001297285.0,2023-01,29,171,366.0516825396826
10011847452.0,2023-01,42,239,137.27653292818306
10033574453.0,2023-01,30,170,297.5927084415584
10090499085.0,2023-01,24,136,385.1065303640804
10090500690.0,2023-01,15,84,304.0967247918748
10090760820.0,2023-01,25,140,455.20650949050935
100020607338.0,2023-01,47,269,200.14194574314575
100020650479.0,2023-01,30,172,300.18661356421353
100021035206.0,2023-01,31,173,285.65264437229433
100021268195.0,2023-01,40,229,304.4443496780996
100021449400.0,2023-01,40,229,204.1784021312021
100021522397.0,2023-01,43,245,145.67175991230994
100021569105.0,2023-01,36,206,284.4892667776668
100021901988.0,2023-01,36,204,393.81257145077143
100022283783.0,2023-01,32,184,208.08701393606395
100022748049.0,2023-01,32,184,261.64528457653455
100022896954.0,2023-01,43,254,147.115946980797
100023007536.0,2023-01,34,191,295.2222234709734
100023311907.0,2023-01,52,246,228.19852389832388
200002352757.0,2023-01,39,222,294.55621595365415
200003423590.0,2023-01,33,185,252.89266903096905
200003965214.0,2023-01,55,326,166.50634906204914
5035287.0,2023-02,33,189,278.3012987540238
5060026.0,2023-02,47,267,185.67081760461767
5069374.0,2023-02,37,213,102.91226321456315
6024881.0,2023-02,29,167,459.9593894660892
12147792.0,2023-02,30,168,194.3372343267843
12190695.0,2023-02,42,247,191.62941296481296
34058616.0,2023-02,37,212,347.85307767787765
34079131.0,2023-02,42,236,331.93206608946605
34142611.0,2023-02,32,184,258.67674314019314
128035523.0,2023-02,15,83,277.62732933471756
200196755.0,2023-02,29,165,138.64855260850254
202201009.0,2023-02,55,314,255.46481002886003
202206389.0,2023-02,72,410,395.08623734043726
207043334.0,2023-02,33,186,487.1033873737374
207157636.0,2023-02,36,202,236.60242181707181
217019256.0,2023-02,65,382,311.7695008824508
217087518.0,2023-02,34,203,251.38026984126984
10008157239.0,2023-02,21,126,261.3017944721945
10008983354.0,2023-02,69,393,133.8285772061272
10008995705.0,2023-02,44,250,203.16455143745142
10010598209.0,2023-02,33,190,242.27931627261628
10014074181.0,2023-02,55,324,154.52923435453442
10033615140.0,2023-02,36,206,255.84078184593184
10090286898.0,2023-02,10,60,246.94753246198246
10090783653.0,2023-02,20,112,163.56164819624814
100020449880.0,2023-02,53,316,224.29935984015984
100020595107.0,2023-02,50,298,339.5723270562772
100020601139.0,2023-02,53,309,298.1477108946609
100020941561.0,2023-02,40,230,125.00519079809075
100021012914.0,2023-02,44,251,348.6135809246309
100021024894.0,2023-02,22,125,255.50513622488623
100021064352.0,2023-02,28,157,282.4473271284271
100021161756.0,2023-02,51,288,446.6711434842936
100021244945.0,2023-02,41,234,228.60531096126095
100021477343.0,2023-02,29,164,197.38997445887446
100021863621.0,2023-02,28,160,183.84325833610836
100021923671.0,2023-02,36,203,395.85753838383835
100022213075.0,2023-02,59,334,454.11581124986117
100022515497.0,2023-02,31,176,199.201427994228
100022527566.0,2023-02,36,204,302.0983997779998
100022562552.0,2023-02,25,145,306.0660877566878
100022583378.0,2023-02,25,140,268.3487836663337
100022602395.0,2023-02,27,153,323.6426540959041
100022611311.0,2023-02,35,197,175.63487496392497
100022757510.0,2023-02,26,147,241.36292286602287
100023137531.0,2023-02,30,172,208.28444813519815
200000476379.0,2023-02,30,168,233.5415358835609
200001672016.0,2023-02,38,214,122.06215756465755
200003418831.0,2023-02,31,178,220.7016668276168
5037284.0,2023-03,26,146,217.61043918858917
5097082.0,2023-03,32,183,290.366371012321
6057870.0,2023-03,47,279,163.22513450438453
6060422.0,2023-03,26,147,250.30353772893773
6071788.0,2023-03,32,184,143.48668798423793
6169260.0,2023-03,13,74,213.03749469974466
6180775.0,2023-03,19,110,517.6679203352203
6646917.0,2023-03,34,191,337.43648831168844
12113015.0,2023-03,48,271,197.52180223665226
12135350.0,2023-03,52,292,228.90354215784214
48129426.0,2023-03,17,96,118.76339817404818
128022182.0,2023-03,75,427,210.5458770673771
200013310.0,2023-03,56,330,373.23448167388176
200130573.0,2023-03,30,169,182.30946484071484
207137235.0,2023-03,45,254,298.27005375180374
217016798.0,2023-03,121,709,157.90234158064146
217031094.0,2023-03,39,223,211.1200558108558
217056925.0,2023-03,26,147,184.4434134976135
217101427.0,2023-03,70,413,320.62135270562766
5870079230.0,2023-03,53,301,176.3993998556998
5870125385.0,2023-03,18,102,200.10502631812633
10009142472.0,2023-03,52,296,239.80735586080587
10010238808.0,2023-03,43,242,331.6617894688646
10010438263.0,2023-03,19,110,182.55607516927518
10023232709.0,2023-03,27,162,218.9339968087468
10023998028.0,2023-03,35,199,287.7202222055722
10024084342.0,2023-03,30,175,170.72143469863465
10024347885.0,2023-03,49,290,328.524762953713
10024418703.0,2023-03,37,210,236.90145577200576
10033614382.0,2023-03,86,506,484.60796481296484
10090500403.0,2023-03,44,258,165.39734419469426
10091002165.0,2023-03,30,171,212.75871551226552
10091092652.0,2023-03,30,175,248.2356742979243
100020374933.0,2023-03,62,355,207.10362857697856
100020622986.0,2023-03,33,185,173.436374986125
100021023470.0,2023-03,28,161,139.06724783549794
100021496445.0,2023-03,58,343,268.2954171384171
100021784828.0,2023-03,54,305,183.15295869685872
100021823124.0,2023-03,26,146,216.80925634920632
100021954262.0,2023-03,33,190,647.6439189477189
100022007552.0,2023-03,31,175,209.167887967588
100022215745.0,2023-03,33,187,155.2755049728049
100022588629.0,2023-03,33,188,196.0561915917416
100022594016.0,2023-03,32,180,179.727639049839
100022653901.0,2023-03,24,135,159.50690606060607
100022654538.0,2023-03,75,443,131.8852846875348
100022660200.0,2023-03,32,183,191.00078042513036
100022688602.0,2023-03,42,203,291.81125467147234
100023261772.0,2023-03,62,354,240.07918616938616
100023316266.0,2023-03,45,254,153.00221940836948
100023327184.0,2023-03,42,236,207.68628304473305
100023433304.0,2023-03,35,197,371.35694509379505
200000461183.0,2023-03,41,235,204.72992130369636
200000468503.0,2023-03,31,174,189.47218267843266
200002792881.0,2023-03,25,145,154.11249856254852
200003406184.0,2023-03,50,286,237.6745887834388
12051674.0,2023-04,25,141,194.56989173049175
12079399.0,2023-04,38,248,296.451582017982
12080300.0,2023-04,35,199,182.14946213231218
12151645.0,2023-04,59,336,300.66591595071594
34022513.0,2023-04,17,99,370.6534913419913
48034258.0,2023-04,42,236,352.3139924242423
48127066.0,2023-04,31,175,156.4426163392163
128012902.0,2023-04,77,455,313.1703525974026
200035398.0,2023-04,52,295,142.27117992007987
217019173.0,2023-04,30,170,225.8828147907648
5300009408.0,2023-04,32,183,250.44915209235208
10011863266.0,2023-04,18,104,258.75080981240984
10014075631.0,2023-04,30,180,167.85726758241748
10023221543.0,2023-04,32,184,140.07048074148082
10023997899.0,2023-04,90,534,197.50715303030302
10033524246.0,2023-04,60,357,131.78183470973462
10070249214.0,2023-04,48,274,257.25978333333336
10070261179.0,2023-04,20,111,160.38472035187039
10090477053.0,2023-04,17,97,354.90821344766334
10090549534.0,2023-04,21,123,154.7217427350427
100020382848.0,2023-04,18,104,535.1638016927516
100020408978.0,2023-04,54,317,171.71534840159836
100021012907.0,2023-04,38,218,220.22124593739596
100021371870.0,2023-04,156,925,522.1215854256856
100021430542.0,2023-04,97,575,478.0338511544011
100021475171.0,2023-04,56,329,122.33804861249857
100021574630.0,2023-04,30,169,316.431140981241
100021758270.0,2023-04,68,383,298.6081019591519
100022549132.0,2023-04,49,277,211.8924898046398
100022793536.0,2023-04,33,187,343.5560947607948
100022909974.0,2023-04,49,280,152.40132741702746
100023138076.0,2023-04,27,153,166.06111868131876
200000502583.0,2023-04,38,215,304.2442632034632
200003365372.0,2023-04,31,179,237.14490566100565
200003398158.0,2023-04,68,403,140.05310331890348
200003480546.0,2023-04,50,285,417.41443073593064
200003967332.0,2023-04,40,227,157.36977142857143
5066240.0,2023-05,52,295,269.9898025974026
5069291.0,2023-05,29,168,380.4945427405928
5099809.0,2023-05,61,344,366.2779482461984
6175039.0,2023-05,16,90,191.2314924242424
12104470.0,2023-05,32,184,214.39559854867355
12129529.0,2023-05,52,306,256.4593295149295
12175924.0,2023-05,23,132,242.16709545454546
34055062.0,2023-05,38,217,324.4697107392607
34077587.0,2023-05,86,509,134.66711666666674
34088494.0,2023-05,42,238,387.36722792207786
46019011.0,2023-05,33,188,280.07457222777225
48017279.0,2023-05,40,224,298.28104674769673
128030457.0,2023-05,16,91,205.15797025752028
200029127.0,2023-05,31,175,229.69887352092354
200065024.0,2023-05,19,108,179.44233629148633
200073228.0,2023-05,60,338,144.19424077034077
200129122.0,2023-05,44,248,232.86533343323345
217039676.0,2023-05,54,309,393.7903061327562
5300096497.0,2023-05,27,152,341.94837699522697
10008317216.0,2023-05,25,145,116.66850225885221
10008322028.0,2023-05,17,99,170.14358626373632
10090501143.0,2023-05,22,129,138.63058105783105
10095404185.0,2023-05,53,314,203.96686089466093
100020276323.0,2023-05,52,292,278.1579886890887
100020429830.0,2023-05,84,496,222.83800934065934
100020444109.0,2023-05,45,257,276.8820558941059
100021155550.0,2023-05,34,195,320.89279811299815
100021242803.0,2023-05,37,212,108.69490905760912
100021386377.0,2023-05,29,163,334.6151398656898
100021411994.0,2023-05,55,310,201.58301360861367
100021441788.0,2023-05,73,434,305.9774321067821
100021763769.0,2023-05,53,313,191.93496265401262
100021804521.0,2023-05,36,203,289.90551874791873
100021809809.0,2023-05,33,190,141.027112049062
100021811162.0,2023-05,28,159,308.7061183150183
100021868947.0,2023-05,30,172,183.3946002164502
100021893549.0,2023-05,28,158,224.01191816516817
100021943230.0,2023-05,58,341,311.6547748917748
100021949475.0,2023-05,30,168,273.4370367965368
100022198988.0,2023-05,28,160,206.2674517316017
100022537028.0,2023-05,35,197,281.5984116272616
100022756220.0,2023-05,55,311,351.09647011877007
100022762882.0,2023-05,39,220,290.9024315018315
100023204739.0,2023-05,21,119,117.47479516039516
100023267460.0,2023-05,25,140,272.8873183594184
200003433017.0,2023-05,62,368,296.89831175491173
5018931.0,2023-06,32,181,480.51548080808095
5078647.0,2023-06,31,184,233.2847408091908
6002002.0,2023-06,27,154,290.89494124209125
6087718.0,2023-06,30,173,129.64013812853824
6098554.0,2023-06,31,181,167.39542287157292
6362994.0,2023-06,23,134,197.18596149406144
12014429.0,2023-06,38,219,145.59436082251085
12084007.0,2023-06,60,342,285.4859232711733
12150588.0,2023-06,46,262,258.19160555555555
12179399.0,2023-06,33,195,201.18830441225447
12184134.0,2023-06,23,129,205.13254782994784
34098130.0,2023-06,25,143,122.87170894660889
34134710.0,2023-06,55,312,163.40523477633474
46066542.0,2023-06,40,229,241.59082107059606
48013691.0,2023-06,30,169,210.06513333333336
48017699.0,2023-06,52,306,169.97372723942726
128008377.0,2023-06,44,247,352.7325405427906
200001423.0,2023-06,56,315,433.26081342546365
200026245.0,2023-06,50,282,202.30700457320458
200115648.0,2023-06,81,481,267.4255917804418
207013256.0,2023-06,34,200,325.2981940836941
207101847.0,2023-06,31,175,203.27637510822512
207193607.0,2023-06,52,309,162.54088117993126
217066315.0,2023-06,44,248,230.85538525918525
5300065285.0,2023-06,44,251,224.65708764013763
5300069099.0,2023-06,28,160,342.0572142857142
5300083776.0,2023-06,34,195,260.240256998557
5300099562.0,2023-06,22,127,215.6655593073593
10000816290.0,2023-06,34,193,198.8610430791431
10003620242.0,2023-06,47,266,287.6421199023199
10008239824.0,2023-06,31,174,164.47446173271172
10008999331.0,2023-06,37,219,302.9441418081918
10023770092.0,2023-06,37,212,328.09231872849375
10033563255.0,2023-06,74,424,186.82976573426578
10033573703.0,2023-06,45,254,212.90863389388392
10034929918.0,2023-06,50,285,163.93155120435125
10070267262.0,2023-06,32,184,241.99911356421356
10091037681.0,2023-06,43,245,481.0337285714286
10091637341.0,2023-06,19,108,244.3956033189033
10093059330.0,2023-06,39,231,254.09671471861472
100020383465.0,2023-06,39,224,215.87210714840714
100020616475.0,2023-06,50,283,185.1555351148851
100021045811.0,2023-06,25,141,256.34802035480857
100021083323.0,2023-06,36,207,303.83652998113
100021398293.0,2023-06,59,333,175.02075147388842
100021442633.0,2023-06,25,141,171.00295722055716
100021494723.0,2023-06,26,146,316.4252597513598
100021827239.0,2023-06,40,225,358.93799531024536
100021828407.0,2023-06,31,176,258.11665844155846
100021972885.0,2023-06,20,114,254.1662821789322
100021996382.0,2023-06,42,250,217.66059242424242
100022202507.0,2023-06,35,200,148.72063505938513
100022588628.0,2023-06,32,182,190.4149745976246
100022606870.0,2023-06,26,150,187.20337102342106
100022671635.0,2023-06,32,181,228.56054045954045
100022733148.0,2023-06,41,235,130.5769171217671
100022748925.0,2023-06,37,210,241.94196161616162
100022783313.0,2023-06,37,208,244.14226926406926
100023234993.0,2023-06,41,234,115.82437902652896
